,date,kospi_adj_close,kospi_volume,kosdaq_adj_close,kosdaq_volume,usd_krw_adj_close,year,month,day
921,2021-09-29,3060.27002,820700,1001.460022,1300,1186.890015,2021,9,29
922,2021-09-30,3068.820068,885400,1003.27002,1300,1187.430054,2021,9,30
923,2021-10-01,3019.179932,854800,983.200012,1400,1183.719971,2021,10,1
924,2021-10-05,2962.169922,839400,955.369995,1300,1183.780029,2021,10,5
925,2021-10-06,2908.310059,900500,922.359985,1700,1187.170044,2021,10,6
926,2021-10-07,2959.459961,594600,953.429993,1400,1191.380005,2021,10,7
927,2021-10-08,2956.300049,668200,953.109985,1300,1191.150024,2021,10,8
928,2021-10-12,2916.379883,659600,940.150024,1100,1195.800049,2021,10,12
929,2021-10-13,2944.409912,751600,953.469971,1000,1196.890015,2021,10,13
930,2021-10-14,2988.639893,616600,983.429993,1200,1186.709961,2021,10,14
931,2021-10-15,3015.060059,857300,990.539978,1400,1182.130005,2021,10,15
932,2021-10-18,3006.679932,926000,993.859985,1200,1181.790039,2021,10,18
933,2021-10-19,3029.040039,845400,1005.349976,1400,1185.680054,2021,10,19
934,2021-10-20,3013.129883,679900,1001.619995,1600,1175.650024,2021,10,20
935,2021-10-21,3007.330078,887000,993.700012,1600,1174.589966,2021,10,21
936,2021-10-22,3006.159912,695000,995.070007,1200,1176.550049,2021,10,22
937,2021-10-25,3020.540039,791500,994.309998,1100,1176.540039,2021,10,25
938,2021-10-26,3049.080078,564100,1011.76001,1300,1167.060059,2021,10,26
939,2021-10-27,3025.48999,607500,1008.950012,1273200,1167.329956,2021,10,27
940,2021-10-28,3009.550049,616900,1000.130005,1300,1172.170044,2021,10,28
941,2021-10-29,2970.679932,545300,992.330017,1300,1167.369995,2021,10,29
942,2021-11-01,2978.939941,475000,998.570007,1200,1174.380005,2021,11,1
943,2021-11-02,3013.48999,525400,1009.440002,1399900,1176.569946,2021,11,2
944,2021-11-03,2975.709961,658300,1005.0,1100,1178.040039,2021,11,3
945,2021-11-04,2983.219971,771700,1001.429993,1200,1179.339966,2021,11,4
946,2021-11-05,2969.27002,687400,1001.349976,1300,1185.829956,2021,11,5
947,2021-11-08,2960.199951,559600,1002.5,1300,1180.5,2021,11,8
948,2021-11-09,2962.459961,707800,1008.679993,1200,1199.859985,2021,11,9
949,2021-11-10,2930.169922,567300,987.75,1500,1177.5,2021,11,10
950,2021-11-11,2924.919922,571900,992.650024,1100,1184.140015,2021,11,11
951,2021-11-12,2968.800049,665000,1009.070007,900,1183.109985,2021,11,12
952,2021-11-15,2999.52002,638900,1029.030029,900,1179.109985,2021,11,15
953,2021-11-16,2997.209961,579000,1035.459961,1000,1183.51001,2021,11,16
954,2021-11-17,2962.419922,540700,1031.26001,1410200,1184.050049,2021,11,17
955,2021-11-18,2947.379883,541100,1032.77002,1500,1181.22998,2021,11,18
956,2021-11-19,2971.02002,656300,1041.920044,1300,1182.900024,2021,11,19
957,2021-11-22,3013.25,531000,1032.310059,1300,1191.630005,2021,11,22
958,2021-11-23,2997.330078,524200,1013.719971,1000,1189.5,2021,11,23
959,2021-11-24,2994.290039,556600,1020.130005,1000,1189.949951,2021,11,24
960,2021-11-25,2980.27002,595400,1015.659973,1100,1187.880005,2021,11,25
961,2021-11-26,2936.439941,594700,1005.890015,1200,1190.219971,2021,11,26
962,2021-11-29,2909.320068,841700,992.340027,1300,1194.609985,2021,11,29
963,2021-11-30,2839.01001,982400,965.630005,1400,1190.73999,2021,11,30
964,2021-12-01,2899.719971,563100,977.150024,1100,1182.859985,2021,12,1
965,2021-12-02,2945.27002,533700,977.429993,1100,1177.109985,2021,12,2
966,2021-12-03,2968.330078,486100,998.469971,1200,1176.77002,2021,12,3
967,2021-12-06,2973.25,479400,991.869995,1100,1183.140015,2021,12,6
968,2021-12-07,2991.719971,540900,996.640015,1000,1180.560059,2021,12,7
969,2021-12-08,3001.800049,487800,1006.039978,1100,1176.839966,2021,12,8
970,2021-12-09,3029.570068,513000,1022.869995,1061000,1172.560059,2021,12,9
971,2021-12-10,3010.22998,451200,1011.570007,1200,1177.329956,2021,12,10
972,2021-12-13,3001.659912,375400,1005.960022,1300,1178.969971,2021,12,13
973,2021-12-14,2987.949951,581200,1002.809998,1100,1185.099976,2021,12,14
974,2021-12-15,2989.389893,432500,1003.52002,1125300,1184.22998,2021,12,15
975,2021-12-16,3006.409912,402400,1007.859985,1300,1184.400024,2021,12,16
976,2021-12-17,3017.72998,451400,1001.26001,1100,1186.150024,2021,12,17
977,2021-12-20,2963.0,377100,990.51001,1009800,1186.390015,2021,12,20
978,2021-12-21,2975.030029,410500,996.599976,1400,1190.119995,2021,12,21
979,2021-12-22,2984.47998,461400,1000.130005,1200,1191.27002,2021,12,22
980,2021-12-23,2998.169922,483300,1003.309998,1400,1187.77002,2021,12,23
981,2021-12-24,3012.429932,537500,1007.419983,1200,1185.5,2021,12,24
982,2021-12-27,2999.550049,475000,1011.359985,1200,1185.920044,2021,12,27
983,2021-12-28,3020.23999,607000,1027.439941,1300,1185.650024,2021,12,28
984,2021-12-29,2993.290039,545800,1028.050049,1000,1187.849976,2021,12,29
985,2021-12-30,2977.649902,460600,1033.97998,900,1183.670044,2021,12,30
986,2022-01-04,2989.23999,621200,1031.660034,1324100,1194.680054,2022,1,4
987,2022-01-05,2953.969971,786900,1009.619995,1500500,1196.5,2022,1,5
988,2022-01-06,2920.530029,785500,980.299988,1500,1199.25,2022,1,6
989,2022-01-07,2954.889893,545800,995.159973,1500,1205.780029,2022,1,7
990,2022-01-10,2926.719971,477000,980.380005,1300,1196.880005,2022,1,10
991,2022-01-11,2927.379883,565800,969.919983,1300,1198.089966,2022,1,11
992,2022-01-12,2972.47998,519000,991.330017,1200,1189.430054,2022,1,12
993,2022-01-13,2962.090088,604600,983.25,1200,1185.880005,2022,1,13
994,2022-01-14,2921.919922,532300,971.390015,1400,1186.609985,2022,1,14
995,2022-01-17,2890.100098,592900,957.900024,1100,1188.959961,2022,1,17
996,2022-01-18,2864.23999,553700,943.940002,1100,1190.060059,2022,1,18
997,2022-01-19,2842.280029,463400,933.900024,1200,1192.97998,2022,1,19
998,2022-01-20,2862.679932,395400,958.700012,1000,1188.160034,2022,1,20
999,2022-01-21,2834.290039,532500,942.849976,1100,1192.430054,2022,1,21
1000,2022-01-24,2792.0,473600,915.400024,0,1191.5,2022,1,24
1001,2022-01-25,2720.389893,639400,889.440002,1300,1195.660034,2022,1,25
1002,2022-01-26,2709.23999,471800,882.090027,1100,1196.099976,2022,1,26
1003,2022-01-27,2614.48999,487100,849.22998,1200,1200.630005,2022,1,27
1004,2022-01-28,2663.340088,433700,872.869995,1000,1203.459961,2022,1,28
1005,2022-02-03,2707.820068,435300,891.599976,1100,1199.959961,2022,2,3
1006,2022-02-04,2750.26001,535900,902.869995,1100,1200.329956,2022,2,4
1007,2022-02-07,2745.060059,417600,899.400024,900,1197.089966,2022,2,7
1008,2022-02-08,2746.469971,559600,895.27002,1200,1196.849976,2022,2,8
1009,2022-02-09,2768.850098,538700,910.530029,900,1196.359985,2022,2,9
1010,2022-02-10,2771.929932,509300,895.679993,900,1194.030029,2022,2,10
1011,2022-02-11,2747.709961,480300,877.419983,1000,1199.349976,2022,2,11
1012,2022-02-14,2704.47998,616000,852.789978,889900,1199.23999,2022,2,14
1013,2022-02-15,2676.540039,588700,839.919983,1036300,1197.359985,2022,2,15
1014,2022-02-16,2729.679932,422100,878.150024,900,1196.829956,2022,2,16
1015,2022-02-17,2744.090088,611000,874.219971,1200,1196.75,2022,2,17
1016,2022-02-18,2744.52002,512900,881.710022,1000,1198.660034,2022,2,18
1017,2022-02-21,2743.800049,495000,884.25,900,1195.069946,2022,2,21
1018,2022-02-22,2706.790039,648100,868.109985,1100,1194.680054,2022,2,22
1019,2022-02-23,2719.530029,537700,877.330017,1100,1192.680054,2022,2,23
1020,2022-02-24,2648.800049,925900,848.210022,1700,1192.400024,2022,2,24
1021,2022-02-25,2676.76001,664100,872.97998,1400,1206.0,2022,2,25
1022,2022-02-28,2699.179932,613300,881.070007,1100,1197.589966,2022,2,28
1023,2022-03-02,2703.52002,527800,895.450012,1000,1205.369995,2022,3,2
1024,2022-03-03,2747.080078,614300,912.320007,1100,1203.150024,2022,3,3
1025,2022-03-04,2713.429932,765300,900.960022,1000,1205.98999,2022,3,4
1026,2022-03-07,2651.310059,571300,881.539978,900,1216.709961,2022,3,7
1027,2022-03-08,2622.399902,540100,870.140015,1000,1232.300049,2022,3,8
1028,2022-03-10,2680.320068,613500,889.080017,1000,1223.22998,2022,3,10
1029,2022-03-11,2661.280029,796500,891.710022,1100,1228.599976,2022,3,11
1030,2022-03-14,2645.649902,635900,872.440002,1200,1236.890015,2022,3,14
1031,2022-03-15,2621.530029,603700,871.219971,1200,1242.050049,2022,3,15
1032,2022-03-16,2659.22998,736000,891.799988,1300,1241.680054,2022,3,16
1033,2022-03-17,2694.51001,545500,914.130005,1500,1223.0,2022,3,17
1034,2022-03-18,2707.02002,643500,922.960022,1200,1210.329956,2022,3,18
1035,2022-03-21,2686.050049,502000,918.400024,1300,1210.369995,2022,3,21
1036,2022-03-22,2710.0,489100,924.669983,1400,1219.780029,2022,3,22
1037,2022-03-23,2735.050049,883000,930.570007,1400,1214.949951,2022,3,23
1038,2022-03-24,2729.659912,959600,931.75,1381200,1218.01001,2022,3,24
1039,2022-03-25,2729.97998,599800,934.690002,1600,1217.550049,2022,3,25
1040,2022-03-28,2729.560059,768000,927.109985,1400,1224.380005,2022,3,28
1041,2022-03-29,2741.070068,726700,937.830017,1500,1223.660034,2022,3,29
1042,2022-03-30,2746.73999,837800,939.070007,1500,1209.130005,2022,3,30
1043,2022-03-31,2757.649902,1029500,944.530029,1400,1210.439941,2022,3,31
1044,2022-04-01,2739.850098,1305000,940.570007,1300,1214.5,2022,4,1
1045,2022-04-04,2757.899902,1022500,947.320007,1100,1218.780029,2022,4,4
1046,2022-04-05,2759.199951,1605600,952.469971,1600,1213.900024,2022,4,5
1047,2022-04-06,2735.030029,1321300,943.130005,1400,1218.75,2022,4,6
1048,2022-04-07,2695.860107,998200,927.950012,1200,1217.599976,2022,4,7
1049,2022-04-08,2700.389893,948000,934.72998,900,1222.660034,2022,4,8
1050,2022-04-11,2693.100098,742100,921.830017,900,1228.23999,2022,4,11
1051,2022-04-12,2666.76001,870000,913.820007,1100,1235.050049,2022,4,12
1052,2022-04-13,2716.48999,732000,927.309998,1100,1228.599976,2022,4,13
1053,2022-04-14,2716.709961,664800,928.01001,1200,1223.119995,2022,4,14
1054,2022-04-15,2696.060059,693700,924.440002,1300,1230.099976,2022,4,15
1055,2022-04-18,2693.209961,1024600,918.22998,1100,1228.089966,2022,4,18
1056,2022-04-19,2718.889893,1256100,931.559998,1300,1235.349976,2022,4,19
1057,2022-04-20,2718.689941,1735700,928.929993,1258900,1239.599976,2022,4,20
1058,2022-04-21,2728.209961,1002600,929.679993,1400200,1234.089966,2022,4,21
1059,2022-04-22,2704.709961,1239400,922.780029,1400,1242.48999,2022,4,22
1060,2022-04-25,2657.129883,1017600,899.840027,1400,1243.160034,2022,4,25
1061,2022-04-26,2668.310059,889600,911.159973,1600,1249.209961,2022,4,26
1062,2022-04-27,2639.060059,1071800,896.179993,1855200,1260.709961,2022,4,27
1063,2022-04-28,2667.48999,898900,892.219971,1600,1266.280029,2022,4,28
1064,2022-04-29,2695.050049,975000,904.75,1500,1272.290039,2022,4,29
1065,2022-05-02,2687.449951,873400,901.820007,1200,1262.530029,2022,5,2
1066,2022-05-03,2680.459961,883100,907.570007,1600,1266.75,2022,5,3
1067,2022-05-04,2677.570068,1180500,900.059998,1400,1261.060059,2022,5,4
1068,2022-05-06,2644.51001,1333600,884.219971,1100,1268.699951,2022,5,6
1069,2022-05-10,2596.560059,840900,856.140015,1300,1274.859985,2022,5,10
1070,2022-05-11,2592.27002,679300,866.340027,1100,1276.550049,2022,5,11
1071,2022-05-12,2550.080078,899900,833.659973,1100,1278.150024,2022,5,12
1072,2022-05-13,2604.23999,788300,853.080017,1000,1290.75,2022,5,13
1073,2022-05-16,2596.580078,780000,856.25,1000,1277.569946,2022,5,16
1074,2022-05-17,2620.439941,873000,865.97998,913800,1279.849976,2022,5,17
1075,2022-05-18,2625.97998,869300,865.97998,1100,1266.660034,2022,5,18
1076,2022-05-19,2592.340088,676900,863.799988,1200,1275.579956,2022,5,19
1077,2022-05-20,2639.290039,752400,879.880005,1100,1263.550049,2022,5,20
1078,2022-05-23,2647.379883,641900,883.590027,1100,1273.209961,2022,5,23
1079,2022-05-24,2605.870117,850700,865.070007,1100,1258.819946,2022,5,24
1080,2022-05-25,2617.219971,710200,872.690002,1000,1260.98999,2022,5,25
1081,2022-05-26,2612.449951,595300,871.429993,900,1266.599976,2022,5,26
1082,2022-05-27,2638.050049,590500,873.969971,1300,1258.890015,2022,5,27
1083,2022-05-30,2669.659912,469300,886.440002,1000,1251.589966,2022,5,30
1084,2022-05-31,2685.899902,670700,893.359985,1300,1236.170044,2022,5,31
1085,2022-06-02,2658.98999,524900,891.140015,1200,1246.949951,2022,6,2
1086,2022-06-03,2670.649902,562200,891.51001,1200,1240.839966,2022,6,3
1087,2022-06-07,2626.340088,524300,873.780029,1100,1254.47998,2022,6,7
1088,2022-06-08,2626.149902,576000,874.950012,1336500,1254.579956,2022,6,8
1089,2022-06-09,2625.439941,814500,877.179993,1300,1256.73999,2022,6,9
1090,2022-06-10,2595.870117,723800,869.859985,1200,1264.02002,2022,6,10
1091,2022-06-13,2504.51001,659800,828.77002,1300,1278.280029,2022,6,13
1092,2022-06-14,2492.969971,671200,823.580017,1300,1291.800049,2022,6,14
1093,2022-06-15,2447.379883,713800,799.409973,1200,1289.47998,2022,6,15
1094,2022-06-16,2451.409912,583800,802.150024,1000,1278.160034,2022,6,16
1095,2022-06-17,2440.929932,634200,798.690002,1000,1288.180054,2022,6,17
1096,2022-06-20,2391.030029,592100,769.919983,0,1290.5,2022,6,20
1097,2022-06-21,2408.929932,479400,778.299988,1000,1292.380005,2022,6,21
1098,2022-06-22,2342.810059,531800,746.960022,1100,1291.599976,2022,6,22
1099,2022-06-23,2314.320068,749200,714.380005,1300,1297.680054,2022,6,23
1100,2022-06-24,2366.600098,654100,750.299988,800,1299.810059,2022,6,24
1101,2022-06-27,2401.919922,509700,770.599976,900,1288.290039,2022,6,27
1102,2022-06-28,2422.090088,564700,769.51001,1000,1286.199951,2022,6,28
1103,2022-06-29,2377.98999,422100,762.349976,800,1292.030029,2022,6,29
1104,2022-06-30,2332.639893,515000,745.440002,0,1301.72998,2022,6,30
1105,2022-07-01,2305.419922,530100,729.47998,800,1287.709961,2022,7,1
1106,2022-07-04,2300.340088,467700,722.72998,0,1297.890015,2022,7,4
1107,2022-07-05,2341.780029,323600,750.950012,936700,1295.680054,2022,7,5
1108,2022-07-06,2292.01001,410600,744.630005,700,1308.660034,2022,7,6
1109,2022-07-07,2334.27002,340000,757.969971,800,1304.849976,2022,7,7
1110,2022-07-08,2350.610107,411200,766.47998,900,1297.650024,2022,7,8
1111,2022-07-11,2340.27002,376900,767.039978,800,1293.790039,2022,7,11
1112,2022-07-12,2317.76001,379000,750.780029,800,1310.859985,2022,7,12
1113,2022-07-13,2328.610107,308400,763.179993,900,1305.829956,2022,7,13
1114,2022-07-14,2322.320068,348900,766.080017,800,1304.849976,2022,7,14
1115,2022-07-15,2330.97998,319300,762.390015,900,1316.180054,2022,7,15
1116,2022-07-18,2375.25,324100,776.719971,700,1318.119995,2022,7,18
1117,2022-07-19,2370.969971,339200,782.330017,700,1318.910034,2022,7,19
1118,2022-07-20,2386.850098,333000,790.719971,900,1305.5,2022,7,20
1119,2022-07-21,2409.159912,295500,795.150024,900,1312.869995,2022,7,21
1120,2022-07-22,2393.139893,381400,789.75,900,1306.849976,2022,7,22
1121,2022-07-25,2403.689941,322900,789.690002,900,1309.319946,2022,7,25
1122,2022-07-26,2412.959961,415100,789.929993,800,1310.400024,2022,7,26
1123,2022-07-27,2415.530029,333400,795.700012,700,1310.900024,2022,7,27
1124,2022-07-28,2435.27002,490900,798.320007,700,1305.949951,2022,7,28
1125,2022-07-29,2451.5,499000,803.619995,800,1295.150024,2022,7,29
1126,2022-08-01,2452.25,487000,807.609985,800,1302.280029,2022,8,1
1127,2022-08-02,2439.620117,549800,804.340027,905900,1306.75,2022,8,2
1128,2022-08-03,2461.449951,475200,815.359985,1000,1314.630005,2022,8,3
1129,2022-08-04,2473.110107,398500,825.159973,900,1307.380005,2022,8,4
1130,2022-08-05,2490.800049,409400,831.640015,900,1302.079956,2022,8,5
1131,2022-08-08,2493.100098,418100,830.859985,900,1302.73999,2022,8,8
1132,2022-08-09,2503.459961,454200,833.650024,976700,1299.030029,2022,8,9
1133,2022-08-10,2480.879883,479300,820.27002,900,1307.560059,2022,8,10
1134,2022-08-11,2523.780029,505100,832.150024,900,1296.699951,2022,8,11
1135,2022-08-12,2527.939941,445100,831.630005,800,1306.829956,2022,8,12
1136,2022-08-16,2533.52002,398100,834.73999,900,1313.180054,2022,8,16
1137,2022-08-17,2516.469971,417800,827.419983,1100,1311.0,2022,8,17
1138,2022-08-18,2508.050049,381400,826.059998,1000,1314.829956,2022,8,18
1139,2022-08-19,2492.689941,459700,814.169983,900,1326.910034,2022,8,19
1140,2022-08-22,2462.5,422400,795.869995,811900,1334.859985,2022,8,22
1141,2022-08-23,2435.340088,471000,783.419983,900,1343.359985,2022,8,23
1142,2022-08-24,2447.449951,423300,793.140015,700,1339.079956,2022,8,24
1143,2022-08-25,2477.26001,426000,807.369995,630300,1340.0,2022,8,25
1144,2022-08-26,2481.030029,519900,802.450012,700,1334.439941,2022,8,26
1145,2022-08-29,2426.889893,447200,779.890015,619600,1341.180054,2022,8,29
1146,2022-08-30,2450.929932,336200,797.02002,700,1345.72998,2022,8,30
1147,2022-08-31,2472.050049,435900,807.039978,637500,1350.189941,2022,8,31
1148,2022-09-01,2415.610107,579300,788.320007,711400,1342.26001,2022,9,1
1149,2022-09-02,2409.409912,391400,785.880005,800,1355.099976,2022,9,2
1150,2022-09-05,2403.679932,354700,771.429993,700,1361.51001,2022,9,5
1151,2022-09-06,2410.02002,294100,779.460022,700,1361.810059,2022,9,6
1152,2022-09-07,2376.459961,377900,768.190002,800,1378.109985,2022,9,7
1153,2022-09-08,2384.280029,423600,777.809998,700,1374.310059,2022,9,8
1154,2022-09-13,2449.540039,366900,796.789978,800,1375.810059,2022,9,13
1155,2022-09-14,2411.419922,461300,782.929993,900,1393.469971,2022,9,14
1156,2022-09-15,2401.830078,423900,781.380005,900,1391.180054,2022,9,15
1157,2022-09-16,2382.780029,440300,770.039978,900,1398.630005,2022,9,16
1158,2022-09-19,2355.659912,403700,751.909973,900,1385.22998,2022,9,19
1159,2022-09-20,2367.850098,419200,760.349976,800,1390.109985,2022,9,20
1160,2022-09-21,2347.209961,378000,754.890015,900,1392.51001,2022,9,21
1161,2022-09-22,2332.310059,446600,751.409973,1000,1397.560059,2022,9,22
1162,2022-09-23,2290.0,446300,729.359985,900,1403.660034,2022,9,23
1163,2022-09-26,2220.939941,621400,692.369995,900,1421.810059,2022,9,26
1164,2022-09-27,2223.860107,487600,698.109985,900,1429.77002,2022,9,27
1165,2022-09-28,2169.290039,595700,673.869995,900,1426.26001,2022,9,28
1166,2022-09-29,2170.929932,508200,675.070007,800,1421.949951,2022,9,29
1167,2022-09-30,2155.48999,950000,672.650024,800,1430.170044,2022,9,30
1168,2022-10-04,2209.379883,420700,696.789978,700,1433.339966,2022,10,4
1169,2022-10-05,2215.219971,855400,685.340027,800,1416.530029,2022,10,5
1170,2022-10-06,2237.860107,642700,706.01001,1100,1416.76001,2022,10,6
1171,2022-10-07,2232.840088,428500,698.48999,1100,1408.449951,2022,10,7
1172,2022-10-11,2192.070068,859100,669.5,1200,1428.349976,2022,10,11
1173,2022-10-12,2202.469971,658000,671.669983,1100,1430.800049,2022,10,12
1174,2022-10-13,2162.870117,792200,651.590027,1100,1423.900024,2022,10,13
1175,2022-10-14,2212.550049,512900,678.23999,900,1430.300049,2022,10,14
1176,2022-10-17,2219.709961,498500,682.0,800,1440.76001,2022,10,17
1177,2022-10-18,2249.949951,580700,697.090027,1100,1430.150024,2022,10,18
1178,2022-10-19,2237.439941,895000,690.559998,1100,1425.02002,2022,10,19
1179,2022-10-20,2218.090088,1108000,680.440002,1100,1435.01001,2022,10,20
1180,2022-10-21,2213.120117,637400,674.47998,1000,1430.310059,2022,10,21
1181,2022-10-24,2236.159912,444700,688.5,800,1428.109985,2022,10,24
1182,2022-10-25,2235.070068,456700,688.849976,1000,1443.959961,2022,10,25
1183,2022-10-26,2249.560059,563300,683.169983,1000,1426.930054,2022,10,26
1184,2022-10-27,2288.780029,587700,695.090027,900,1412.689941,2022,10,27
1185,2022-10-28,2268.399902,427100,687.630005,800,1420.650024,2022,10,28
1186,2022-10-31,2293.610107,401300,695.330017,800,1421.650024,2022,10,31
1187,2022-11-01,2335.219971,597100,700.049988,900,1424.670044,2022,11,1
1188,2022-11-02,2336.870117,450200,697.369995,900,1416.599976,2022,11,2
1189,2022-11-03,2329.169922,550300,694.130005,707300,1423.099976,2022,11,3
1190,2022-11-04,2348.429932,436200,693.890015,700,1423.650024,2022,11,4
1191,2022-11-07,2371.790039,392300,700.47998,700,1402.109985,2022,11,7
1192,2022-11-08,2399.040039,499800,713.330017,800,1392.699951,2022,11,8
1193,2022-11-09,2424.409912,680500,714.599976,900,1374.150024,2022,11,9
1194,2022-11-10,2402.22998,899000,707.780029,1000,1370.550049,2022,11,10
1195,2022-11-11,2483.159912,758000,731.219971,1100,1349.369995,2022,11,11
1196,2022-11-14,2474.649902,730900,729.539978,1100,1313.030029,2022,11,14
1197,2022-11-15,2480.330078,617100,744.960022,1100,1324.079956,2022,11,15
1198,2022-11-16,2477.449951,657600,743.099976,1200,1316.26001,2022,11,16
1199,2022-11-17,2442.899902,914400,737.539978,1000,1336.430054,2022,11,17
1200,2022-11-18,2444.47998,589500,731.919983,1300,1342.75,2022,11,18
1201,2022-11-21,2419.5,544500,718.570007,1000,1339.030029,2022,11,21
1202,2022-11-22,2405.27002,539200,712.26001,900,1359.75,2022,11,22
1203,2022-11-23,2418.01001,474800,725.590027,830100,1352.689941,2022,11,23
1204,2022-11-24,2441.330078,481200,738.219971,800,1336.810059,2022,11,24
1205,2022-11-25,2437.860107,438400,733.559998,700,1317.890015,2022,11,25
1206,2022-11-28,2408.27002,350100,717.900024,900,1334.560059,2022,11,28
1207,2022-11-29,2433.389893,550000,727.539978,800,1340.119995,2022,11,29
1208,2022-11-30,2472.530029,593900,729.539978,813600,1325.369995,2022,11,30
1209,2022-12-01,2479.840088,491200,740.599976,825100,1279.800049,2022,12,1
1210,2022-12-02,2434.330078,468500,732.950012,856600,1303.25,2022,12,2
1211,2022-12-05,2419.320068,385200,733.320007,1100,1299.170044,2022,12,5
1212,2022-12-06,2393.159912,367800,719.440002,900,1304.369995,2022,12,6
1213,2022-12-07,2382.810059,332100,718.140015,1000,1319.709961,2022,12,7
1214,2022-12-08,2371.080078,351600,712.52002,1100,1314.099976,2022,12,8
1215,2022-12-09,2389.040039,315300,719.48999,1300,1316.630005,2022,12,9
1216,2022-12-12,2373.02002,498900,715.219971,1000,1303.170044,2022,12,12
1217,2022-12-13,2372.399902,447100,715.159973,1191300,1305.920044,2022,12,13
1218,2022-12-14,2399.25,409400,729.0,1082200,1288.97998,2022,12,14
1219,2022-12-15,2360.969971,374300,722.679993,957400,1295.680054,2022,12,15
1220,2022-12-16,2360.02002,414200,717.409973,900,1317.099976,2022,12,16
1221,2022-12-19,2352.169922,323600,717.219971,800,1308.859985,2022,12,19
1222,2022-12-20,2333.290039,358100,703.130005,1000,1301.329956,2022,12,20
1223,2022-12-21,2328.949951,329400,705.700012,900,1283.640015,2022,12,21
1224,2022-12-22,2356.72998,552800,715.02002,900,1280.77002,2022,12,22
1225,2022-12-23,2313.689941,367000,691.25,1100,1290.199951,2022,12,23
1226,2022-12-26,2317.139893,427600,810.9831571757527,318201,1279.23999,2022,12,26
1227,2022-12-27,2332.790039,448300,704.190002,900,1275.130005,2022,12,27
1228,2022-12-28,2280.449951,405700,692.369995,800,1272.280029,2022,12,28
1229,2022-12-29,2236.399902,361000,679.289978,1000,1274.319946,2022,12,29
